অ	ꯑ
লৈরক্পদা	ꯂꯩꯔꯛꯄꯗꯥ
লৈরক্পনা	ꯂꯩꯔꯛꯄꯅꯥ
লৈরক্পনি	ꯂꯩꯔꯛꯄꯅꯤ
লৈরক্পসি	ꯂꯩꯔꯛꯄꯁꯤ
লৈরক্পসিনা	ꯂꯩꯔꯛꯄꯁꯤꯅꯥ
লৈরক্পোইরে	ꯂꯩꯔꯛꯄꯣꯢꯔꯦ
লৈরক্লনি	ꯂꯩꯔꯛꯂꯅꯤ
লৈরক্লবনি	ꯂꯩꯔꯛꯂꯕꯅꯤ
লৈরক্লবশিং	ꯂꯩꯔꯛꯂꯕꯁꯤꯡ
লৈরক্লবশিংদা	ꯂꯩꯔꯛꯂꯕꯁꯤꯡꯗꯥ
লৈরক্লবা	ꯂꯩꯔꯛꯂꯕꯥ
লৈরক্লি	ꯂꯩꯔꯛꯂꯤ
লৈরক্লিবা	ꯂꯩꯔꯛꯂꯤꯕꯥ
লৈরক্লে	ꯂꯩꯔꯛꯂꯦ
লৈরগদবনি	ꯂꯩꯔꯒꯗꯕꯅꯤ
লৈরগদি	ꯂꯩꯔꯒꯗꯤ
লৈরগনি	ꯂꯩꯔꯒꯅꯤ
লৈরগা	ꯂꯩꯔꯒꯥ
লৈরগে	ꯂꯩꯔꯒꯦ
লৈরদনা	ꯂꯩꯔꯗꯅꯥ
লৈরদবা	ꯂꯩꯔꯗꯕꯥ
লৈরদুনা	ꯂꯩꯔꯗꯨꯅꯥ
লৈরপোত্নি	ꯂꯩꯔꯄꯣꯠꯅꯤ
লৈরবদি	ꯂꯩꯔꯕꯗꯤ
লৈরবনি	ꯂꯩꯔꯕꯅꯤ
লৈরবনিনা	ꯂꯩꯔꯕꯅꯤꯅꯥ
লৈরবসু	ꯂꯩꯔꯕꯁꯨ
লৈরবা	ꯂꯩꯔꯕꯥ
লৈরবী	ꯂꯩꯔꯕꯤ
লৈরবোইরে	ꯂꯩꯔꯕꯣꯢꯔꯦ
লৈরমখি	ꯂꯩꯔꯝꯈꯤ
লৈরমদবগী	ꯂꯩꯔꯃꯗꯕꯒꯤ
লৈরমদবদু	ꯂꯩꯔꯃꯗꯕꯗꯨ
লৈরমদবা	ꯂꯩꯔꯃꯗꯕꯥ
লৈরমদে	ꯂꯩꯔꯝꯗꯦ
লৈরম্গদৌবা	ꯂꯩꯔꯝꯒꯗꯧꯕꯥ
লৈরম্গনি	ꯂꯩꯔꯝꯒꯅꯤ
লৈরম্গে	ꯂꯩꯔꯝꯒꯦ
লৈরম্দবসিদি	ꯂꯩꯔꯃꯗꯕꯁꯤꯗꯤ
লৈরম্দবা	ꯂꯩꯔꯝꯗꯕꯥ
লৈরম্দুনা	ꯂꯩꯔꯝꯗꯨꯅꯥ
লৈরম্দে	ꯂꯩꯔꯝꯗꯦ
লৈরম্দ্রদুনা	ꯂꯩꯔꯝꯗ꯭ꯔꯗꯨꯅꯥ
লৈরম্দ্রে	ꯂꯩꯔꯝꯗ꯭ꯔꯦ
লৈরম্বগী	ꯂꯩꯔꯝꯕꯒꯤ
লৈরম্বতমক	ꯂꯩꯔꯝꯕꯇꯃꯛ
লৈরম্বদগী	ꯂꯩꯔꯝꯕꯗꯒꯤ
লৈরম্বদু	ꯂꯩꯔꯝꯕꯗꯨ
লৈরম্বদুদদি	ꯂꯩꯔꯝꯕꯗꯨꯗꯗꯤ
লৈরম্বনি	ꯂꯩꯔꯝꯕꯅꯤ
লৈরম্বা	ꯂꯩꯔꯝꯕꯥ
লৈরম্বী	ꯂꯩꯔꯝꯕꯤ
লৈরম্বোইরে	ꯂꯩꯔꯝꯕꯣꯢꯔꯦ
লৈরম্বোরে	ꯂꯩꯔꯝꯕꯣꯔꯦ
লৈরম্ব্রা	ꯂꯩꯔꯝꯕ꯭ꯔꯥ
লৈরম্মগা	ꯂꯩꯔꯝꯃꯒꯥ
লৈরম্মী	ꯂꯩꯔꯝꯃꯤ
লৈরম্মীবনো	ꯂꯩꯔꯝꯃꯤꯕꯅꯣ
লৈরম্মীবশিংদু	ꯂꯩꯔꯝꯃꯤꯕꯁꯤꯡꯗꯨ
লৈরম্মু	ꯂꯩꯔꯝꯃꯨ
লৈরম্মুদো	ꯂꯩꯔꯝꯃꯨꯗꯣ
লৈরম্মে	ꯂꯩꯔꯝꯃꯦ
লৈরম্মোই	ꯂꯩꯔꯝꯃꯣꯢ
লৈরম্লবদি	ꯂꯩꯔꯝꯂꯕꯗꯤ
লৈরম্লবসু	ꯂꯩꯔꯝꯂꯕꯁꯨ
লৈরম্লবা	ꯂꯩꯔꯝꯂꯕꯥ
লৈরম্লিবা	ꯂꯩꯔꯝꯂꯤꯕꯥ
লৈরম্লে	ꯂꯩꯔꯝꯂꯦ
লৈরম্লেদো	ꯂꯩꯔꯝꯂꯦꯗꯣ
লৈররোই	ꯂꯩꯔꯔꯣꯢ
লৈররোইদবা	ꯂꯩꯔꯔꯣꯢꯗꯕꯥ
লৈররোইদো	ꯂꯩꯔꯔꯣꯢꯗꯣ
লৈরশি	ꯂꯩꯔꯁꯤ
লৈরসি	ꯂꯩꯔꯁꯤ
লৈরাং	ꯂꯩꯔꯥꯡ
লৈরাংবী	ꯂꯩꯔꯥꯡꯕꯤ
লৈরাংবীগা	ꯂꯩꯔꯥꯡꯕꯤꯒꯥ
লৈরাংবীগী	ꯂꯩꯔꯥꯡꯕꯤꯒꯤ
লৈরাংবীনা	ꯂꯩꯔꯥꯡꯕꯤꯅꯥ
লৈরাই	ꯂꯩꯔꯥꯢ
লৈরাইগী	ꯂꯩꯔꯥꯢꯒꯤ
লৈরাইদা	ꯂꯩꯔꯥꯢꯗꯥ
লৈরাক	ꯂꯩꯔꯥꯛ
লৈরাম্মে	ꯂꯩꯔꯥꯝꯃꯦ
লৈরায়্দা	ꯂꯩꯔꯥꯢꯗꯥ
লৈরি	ꯂꯩꯔꯤ
লৈরিক	ꯂꯩꯔꯤꯛ
লৈরিকমচা	ꯂꯩꯔꯤꯛꯃꯆꯥ
লৈরিক্পা	ꯂꯩꯔꯤꯛꯄꯥ
লৈরিক্পানা	ꯂꯩꯔꯤꯛꯄꯥꯅꯥ
লৈরিক্পাবু	ꯂꯩꯔꯤꯛꯄꯥꯕꯨ
লৈরিক্পাবুনি	ꯂꯩꯔꯤꯛꯄꯥꯕꯨꯅꯤ
লৈরিক্মমা	ꯂꯩꯔꯤꯛꯃꯃꯥ
লৈরিক্মা	ꯂꯩꯔꯤꯛꯃꯥ
লৈরিক্মানা	ꯂꯩꯔꯤꯛꯃꯥꯅꯥ
লৈরিঙৈ	ꯂꯩꯔꯤꯉꯩ
লৈরিঙৈদা	ꯂꯩꯔꯤꯉꯩꯗꯥ
লৈরিঙৈদুদা	ꯂꯩꯔꯤꯉꯩꯗꯨꯗꯥ
লৈরিঙৈসিদা	ꯂꯩꯔꯤꯉꯩꯁꯤꯗꯥ
লৈরিব	ꯂꯩꯔꯤꯕ
লৈরিবগে	ꯂꯩꯔꯤꯕꯒꯦ
লৈরিবদি	ꯂꯩꯔꯤꯕꯗꯤ
লৈরিবদু	ꯂꯩꯔꯤꯕꯗꯨ
লৈরিবনা	ꯂꯩꯔꯤꯕꯅꯥ
লৈরিবনি	ꯂꯩꯔꯤꯕꯅꯤ
লৈরিবমখৈ	ꯂꯩꯔꯤꯕꯝꯈꯩ
লৈরিবশিং	ꯂꯩꯔꯤꯕꯁꯤꯡ
লৈরিবশিংগী	ꯂꯩꯔꯤꯕꯁꯤꯡꯒꯤ
লৈরিবশিংনসু	ꯂꯩꯔꯤꯕꯁꯤꯡꯅꯁꯨ
লৈরিবশিংনা	ꯂꯩꯔꯤꯕꯁꯤꯡꯅꯥ
লৈরিবসি	ꯂꯩꯔꯤꯕꯁꯤ
লৈরিবসিদা	ꯂꯩꯔꯤꯕꯁꯤꯗꯥ
লৈরিবা	ꯂꯩꯔꯤꯕꯥ
লৈরিবাা	ꯂꯩꯔꯤꯕꯥ
লৈরিবী	ꯂꯩꯔꯤꯕꯤ
লৈরিব্রা	ꯂꯩꯔꯤꯕ꯭ꯔꯥ
লৈরিরাজ্যগী	ꯂꯩꯔꯤꯔꯥꯖ꯭ꯌꯒꯤ
লৈরিসিদি	ꯂꯩꯔꯤꯁꯤꯗꯤ
লৈরীদা	ꯂꯩꯔꯤꯗꯥ
লৈরুগদৌরিবা	ꯂꯩꯔꯨꯒꯗꯧꯔꯤꯕꯥ
লৈরুনবা	ꯂꯩꯔꯨꯅꯕꯥ
লৈরুবা	ꯂꯩꯔꯨꯕꯥ
লৈরুরবনি	ꯂꯩꯔꯨꯔꯕꯅꯤ
লৈরুরবা	ꯂꯩꯔꯨꯔꯕꯥ
লৈরুরবোইরে	ꯂꯩꯔꯨꯔꯕꯣꯢꯔꯦ
লৈরুরে	ꯂꯩꯔꯨꯔꯦ
লৈরুরো	ꯂꯩꯔꯨꯔꯣ
লৈরে	ꯂꯩꯔꯦ
লৈরেদনা	ꯂꯩꯔꯦꯗꯅꯥ
লৈরেদো	ꯂꯩꯔꯦꯗꯣ
লৈরেন্না	ꯂꯩꯔꯦꯟꯅꯥ
লৈরো	ꯂꯩꯔꯣ
লৈরোংথেল	ꯂꯩꯔꯣꯡꯊꯦꯜ
লৈরোই	ꯂꯩꯔꯣꯢ
লৈরোইদবনি	ꯂꯩꯔꯣꯢꯗꯕꯅꯤ
লৈরোকো	ꯂꯩꯔꯣꯀꯣ
লৈরোলাউ	ꯂꯩꯔꯣꯂꯥꯎ
লৈরৌ	ꯂꯩꯔꯧ
লৈলকায়	ꯂꯩꯂꯀꯥꯢ
লৈলকায়দগী	ꯂꯩꯂꯀꯥꯢꯗꯒꯤ
লৈলনদে	ꯂꯩꯂꯟꯗꯦ
লৈলননা	ꯂꯩꯂꯟꯅꯥ
লৈলফম	ꯂꯩꯂꯐꯝ
লৈলরিবা	ꯂꯩꯂꯔꯤꯕꯥ
লৈলহল্লবতদা	ꯂꯩꯂꯍꯜꯂꯕꯠꯗꯥ
লৈশা	ꯂꯩꯁꯥ
লৈশাংথেম	ꯂꯩꯁꯥꯡꯊꯦꯝ
লৈশাংথেমদগী	ꯂꯩꯁꯥꯡꯊꯦꯝꯗꯒꯤ
লৈশাংথেমনা	ꯂꯩꯁꯥꯡꯊꯦꯝꯅꯥ
লৈশাংবম	ꯂꯩꯁꯥꯡꯕꯝ
লৈশাবিদুম	ꯂꯩꯁꯥꯕꯤꯗꯨꯝ
লৈশাবী	ꯂꯩꯁꯥꯕꯤ
লৈশাবীদুগী	ꯂꯩꯁꯥꯕꯤꯗꯨꯒꯤ
লৈশাবীদুদা	ꯂꯩꯁꯥꯕꯤꯗꯨꯗꯥ
লৈশাবীদুম	ꯂꯩꯁꯥꯕꯤꯗꯨꯝ
লৈশাবীশিংদো	ꯂꯩꯁꯥꯕꯤꯁꯤꯡꯗꯣ
লৈশাবীসিবু	ꯂꯩꯁꯥꯕꯤꯁꯤꯕꯨ
লৈশারিঙৈদগী	ꯂꯩꯁꯥꯔꯤꯉꯩꯗꯒꯤ
লৈশি	ꯂꯩꯁꯤ
লৈশিং	ꯂꯩꯁꯤꯡ
লৈশিংসু	ꯂꯩꯁꯤꯡꯁꯨ
লৈশিও	ꯂꯩꯁꯤꯎ
লৈশিওনা	ꯂꯩꯁꯤꯎꯅꯥ
লৈশিনখি	ꯂꯩꯁꯤꯅꯈꯤ
লৈশিনখিবনি	ꯂꯩꯁꯤꯅꯈꯤꯕꯅꯤ
লৈশিনগনি	ꯂꯩꯁꯤꯅꯒꯅꯤ
লৈশিনদা	ꯂꯩꯁꯤꯅꯗꯥ
লৈশিনদুনা	ꯂꯩꯁꯤꯅꯗꯨꯅꯥ
লৈশিনবগা	ꯂꯩꯁꯤꯅꯕꯒꯥ
লৈশিনবগী	ꯂꯩꯁꯤꯅꯕꯒꯤ
লৈশিনবদা	ꯂꯩꯁꯤꯅꯕꯗꯥ
লৈশিনবা	ꯂꯩꯁꯤꯅꯕꯥ
লৈশিন্দুনা	ꯂꯩꯁꯤꯟꯗꯨꯅꯥ
লৈশিন্নবগী	ꯂꯩꯁꯤꯟꯅꯕꯒꯤ
লৈশিন্নবগীদমক	ꯂꯩꯁꯤꯟꯅꯕꯒꯤꯗꯃꯛ
লৈশিন্নবসু	ꯂꯩꯁꯤꯟꯅꯕꯁꯨ
লৈশিন্নবা	ꯂꯩꯁꯤꯟꯅꯕꯥ
লৈশিফুং	ꯂꯩꯁꯤꯐꯨꯡ
লৈশিফুংদা	ꯂꯩꯁꯤꯐꯨꯡꯗꯥ
লৈশিল্লগা	ꯂꯩꯁꯤꯜꯂꯒꯥ
লৈশিল্লবা	ꯂꯩꯁꯤꯜꯂꯕꯥ
লৈশিল্লি	ꯂꯩꯁꯤꯜꯂꯤ
লৈশিল্লিবা	ꯂꯩꯁꯤꯜꯂꯤꯕꯥ
লৈশিল্লে	ꯂꯩꯁꯤꯜꯂꯦ
লৈশু	ꯂꯩꯁꯨ
লৈশেম্বদা	ꯂꯩꯁꯦꯝꯕꯗꯥ
লৈশেম্বনসু	ꯂꯩꯁꯦꯝꯕꯟꯁꯨ
লৈশেম্বনা	ꯂꯩꯁꯦꯝꯕꯅꯥ
লৈশেম্বম	ꯂꯩꯁꯦꯝꯕꯝ
লৈশেম্বা	ꯂꯩꯁꯦꯝꯕꯥ
লৈসিও	ꯂꯩꯁꯤꯑꯣ
লৈসিগে	ꯂꯩꯁꯤꯒꯦ
লৈসেম্বা	ꯂꯩꯁꯦꯝꯕꯥ
লৈহনখিদবা	ꯂꯩꯍꯟꯈꯤꯗꯕꯥ
লৈহনগদগে	ꯂꯩꯍꯟꯒꯗꯒꯦ
লৈহনগদবনি	ꯂꯩꯍꯟꯒꯗꯕꯅꯤ
লৈহনগদবা	ꯂꯩꯍꯟꯒꯗꯕꯥ
লৈহনগনি	ꯂꯩꯍꯟꯒꯅꯤ
লৈহনদনবগী	ꯂꯩꯍꯟꯗꯅꯕꯒꯤ
লৈহনদনবা	ꯂꯩꯍꯟꯗꯅꯕꯥ
লৈহনদুনা	ꯂꯩꯍꯟꯗꯨꯅꯥ
লৈহনদ্রে	ꯂꯩꯍꯟꯗ꯭ꯔꯦ
লৈহনবগী	ꯂꯩꯍꯅꯕꯒꯤ
লৈহনবতা	ꯂꯩꯍꯅꯕꯇꯥ
লৈহনবদা	ꯂꯩꯍꯅꯕꯗꯥ
লৈহনবনি	ꯂꯩꯍꯅꯕꯅꯤ
লৈহনবসি	ꯂꯩꯍꯅꯕꯁꯤ
লৈহনবা	ꯂꯩꯍꯟꯕꯥ
লৈহনসি	ꯂꯩꯍꯟꯁꯤ
লৈহন্দনবগী	ꯂꯩꯍꯟꯗꯅꯕꯒꯤ
লৈহন্দনবসু	ꯂꯩꯍꯟꯗꯅꯕꯁꯨ
লৈহন্দনবা	ꯂꯩꯍꯟꯗꯅꯕꯥ
লৈহন্দনা	ꯂꯩꯍꯟꯗꯅꯥ
লৈহন্দবা	ꯂꯩꯍꯟꯗꯕꯥ
লৈহন্দুনা	ꯂꯩꯍꯟꯗꯨꯅꯥ
লৈহন্ননবা	ꯂꯩꯍꯟꯅꯅꯕꯥ
লৈহন্নবগী	ꯂꯩꯍꯟꯅꯕꯒꯤ
লৈহন্নবগীদমক	ꯂꯩꯍꯟꯅꯕꯒꯤꯗꯃꯛ
লৈহন্নবগীদমকনি	ꯂꯩꯍꯟꯅꯕꯒꯤꯗꯃꯛꯅꯤ
লৈহন্নবসু	ꯂꯩꯍꯟꯅꯕꯁꯨ
লৈহন্নবা	ꯂꯩꯍꯟꯅꯕꯥ
লৈহন্না	ꯂꯩꯍꯟꯅꯥ
লৈহল্লগনি	ꯂꯩꯍꯜꯂꯒꯅꯤ
লৈহল্লরোই	ꯂꯩꯍꯜꯂꯔꯣꯢ
লৈহল্লি	ꯂꯩꯍꯜꯂꯤ
লৈহল্লে	ꯂꯩꯍꯜꯂꯦ
লৈহল্লোই	ꯂꯩꯍꯜꯂꯣꯢ
লৈহল্লোইদবনি	ꯂꯩꯍꯜꯂꯣꯢꯗꯕꯅꯤ
লৈহাউ	ꯂꯩꯍꯥꯎ
লৈহাও	ꯂꯩꯍꯥꯎ
লৈহাওগী	ꯂꯩꯍꯥꯎꯒꯤ
লৈহাওথাবম	ꯂꯩꯍꯥꯎꯊꯥꯕꯝ
লৈহাওদগী	ꯂꯩꯍꯥꯎꯎꯒꯤ
লৈহাওদা	ꯂꯩꯍꯥꯎꯗꯥ
লৈহায়বদুসু	ꯂꯩꯍꯥꯢꯕꯗꯨꯁꯨ
লৈহেক্নরুরে	ꯂꯩꯍꯦꯛꯅꯔꯨꯔꯦ
লৈহৌ	ꯂꯩꯍꯧ
লৈহৌখিগে	ꯂꯩꯍꯧꯈꯤꯒꯦ
লৈহৌগদগে	ꯂꯩꯍꯧꯒꯗꯒꯦ
লৈহৌগনি	ꯂꯩꯍꯧꯒꯅꯤ
লৈহৌদনবসু	ꯂꯩꯍꯧꯗꯅꯕꯁꯨ
লৈহৌদনবা	ꯂꯩꯍꯧꯗꯅꯕꯥ
লৈহৌদবদগী	ꯂꯩꯍꯧꯗꯕꯗꯒꯤ
লৈহৌনবগীদমক	ꯂꯩꯍꯧꯅꯕꯒꯤꯗꯃꯛ
লৈহৌনবা	ꯂꯩꯍꯧꯅꯕꯥ
লৈহৌবা	ꯂꯩꯍꯧꯕꯥ
লৈহৌবোইরে	ꯂꯩꯍꯧꯕꯣꯢꯔꯦ
লৈহৌরগদবা	ꯂꯩꯍꯧꯔꯒꯗꯕꯥ
লৈহৌরগনি	ꯂꯩꯍꯧꯔꯒꯅꯤ
লৈহৌরবা	ꯂꯩꯍꯧꯔꯕꯥ
লৈহৌরি	ꯂꯩꯍꯧꯔꯤ
লৈহৌরিবা	ꯂꯩꯍꯧꯔꯤꯕꯥ
লৈহৌরে	ꯂꯩꯍꯧꯔꯦ
লৈয়ে	ꯂꯩꯌꯦ
লো	ꯂꯣ
লোং	ꯂꯣꯡ
লোংই	ꯂꯣꯡꯏ
লোংকাউদা	ꯂꯣꯡꯀꯥꯎꯗꯥ
লোংখত্তুনা	ꯂꯣꯡꯈꯠꯇꯨꯅꯥ
লোংখুলি	ꯂꯣꯡꯈꯨꯂꯤ
লোংখোন	ꯂꯣꯡꯈꯣꯟ
লোংখোন্	ꯂꯣꯡꯈꯣꯟ
লোংখোন্দুনা	ꯂꯣꯡꯈꯣꯟꯗꯨꯅꯥ
লোংখোন্বী	ꯂꯣꯡꯈꯣꯟꯕꯤ
লোংগেৱালা	ꯂꯣꯡꯒꯦꯋꯥꯂꯥ
লোংগেৱালাদা	ꯂꯣꯡꯒꯦꯋꯥꯂꯥꯗꯥ
লোংগ্রীগী	ꯂꯣꯡꯒ꯭ꯔꯤꯒꯤ
লোংচাই	ꯂꯣꯡꯆꯥꯢ
লোংজম	ꯂꯣꯡꯖꯝ
লোংজাং	ꯂꯣꯡꯖꯥꯡ
লোংজাংদা	ꯂꯣꯡꯖꯥꯡꯗꯥ
লোংদিং	ꯂꯣꯡꯗꯤꯡ
লোংদু	ꯂꯣꯡꯗꯨ
লোংনা	ꯂꯣꯡꯅꯥ
লোংবা	ꯂꯣꯡꯕꯥ
লোংমাই	ꯂꯣꯡꯃꯥꯢ
লোংমাইদা	ꯂꯣꯡꯃꯥꯢꯗꯥ
লোংমাইনা	ꯂꯣꯡꯃꯥꯢꯅꯥ
লোংলেং	ꯂꯣꯡꯂꯦꯡ
লোংলেংদা	ꯂꯣꯡꯂꯦꯡꯗꯥ
লোংলেনদগীনি	ꯂꯣꯡꯂꯦꯟꯗꯒꯤꯅꯤ
লোংসাই	ꯂꯣꯡꯁꯥꯢ
লোংয়ো	ꯂꯣꯡꯌꯣ
লোই	ꯂꯣꯢ
লোইকাবগী	ꯂꯣꯢꯀꯥꯕꯒꯤ
লোইকূম	ꯂꯣꯢꯀꯨꯝ
লোইকূম্	ꯂꯣꯢꯀꯨꯝ
লোইখি	ꯂꯣꯢꯈꯤ
লোইখিদৌরে	ꯂꯣꯢꯈꯤꯗꯧꯔꯦ
লোইখিবগা	ꯂꯣꯢꯈꯤꯕꯒꯥ
লোইখিবদগী	ꯂꯣꯢꯈꯤꯕꯗꯒꯤ
লোইখিবা	ꯂꯣꯢꯈꯤꯕꯥ
লোইখ্রবসু	ꯂꯣꯢꯈ꯭ꯔꯕꯁꯨ
লোইখ্রবা	ꯂꯣꯢꯈ꯭ꯔꯕꯥ
লোইখ্রবোইরে	ꯂꯣꯢꯈ꯭ꯔꯕꯣꯢꯔꯦ
লোইখ্রে	ꯂꯣꯢꯈ꯭ꯔꯦ
লোইগদবনি	ꯂꯣꯢꯒꯗꯕꯅꯤ
লোইগদবা	ꯂꯣꯢꯒꯗꯕꯥ
লোইগনি	ꯂꯣꯢꯒꯅꯤ
লোইজরে	ꯂꯣꯢꯖꯔꯦ
লোইজিং	ꯂꯣꯢꯖꯤꯡ
লোইট	ꯂꯣꯢꯇ
লোইতাং	ꯂꯣꯢꯇꯥꯡ
লোইতাংখুনৌ	ꯂꯣꯢꯇꯥꯡꯈꯨꯅꯧ
লোইতোংবম	ꯂꯣꯢꯇꯣꯡꯕꯝ
লোইতোংবমনা	ꯂꯣꯢꯇꯣꯡꯕꯝꯅꯥ
লোইথোক্খিদুনা	ꯂꯣꯢꯊꯣꯛꯈꯤꯗꯨꯅꯥ
লোইথোক্খ্রে	ꯂꯣꯢꯊꯣꯛꯈ꯭ꯔꯦ
লোইথোক্চরে	ꯂꯣꯢꯊꯣꯛꯆꯔꯦ
লোইথোক্চৈ	ꯂꯣꯢꯊꯣꯛꯆꯩ
লোইদ	ꯂꯣꯢꯗ
লোইদবনা	ꯂꯣꯢꯗꯕꯅꯥ
লোইদাম	ꯂꯣꯢꯗꯥꯝ
লোইদুনা	ꯂꯣꯢꯗꯨꯅꯥ
লোইদ্রবদি	ꯂꯣꯢꯗ꯭ꯔꯕꯗꯤ
লোইদ্রি	ꯂꯣꯢꯗ꯭ꯔꯤ
লোইদ্রিঙৈ	ꯂꯣꯢꯗ꯭ꯔꯤꯉꯩ
লোইদ্রিঙৈদা	ꯂꯣꯢꯗ꯭ꯔꯤꯉꯩꯗꯥ
লোইদ্রিবনা	ꯂꯣꯢꯗ꯭ꯔꯤꯕꯅꯥ
লোইদ্রিবা	ꯂꯣꯢꯗ꯭ꯔꯤꯕꯥ
লোইনখি	ꯂꯣꯢꯅꯈꯤ
লোইনখিদবা	ꯂꯣꯢꯅꯈꯤꯗꯕꯥ
লোইননা	ꯂꯣꯢꯅꯅꯥ
লোইনবগী	ꯂꯣꯢꯅꯕꯒꯤ
লোইনবগীদমক	ꯂꯣꯢꯅꯕꯒꯤꯗꯃꯛ
লোইনবী	ꯂꯣꯢꯅꯕꯤ
লোইনবীদা	ꯂꯣꯢꯅꯕꯤꯗꯥ
লোইনমক	ꯂꯣꯢꯅꯃꯛ
লোইনরকপা	ꯂꯣꯢꯅꯔꯛꯄꯥ
লোইনরক্কদবনি	ꯂꯣꯢꯅꯔꯛꯀꯗꯕꯅꯤ
লোইনরম্বা	ꯂꯣꯢꯅꯔꯝꯕꯥ
লোইনরে	ꯂꯣꯢꯅꯔꯦ
লোইনশিনলোন	ꯂꯣꯢꯟꯁꯤꯟꯂꯣꯟ
লোইনশিল্লোন	ꯂꯣꯢꯟꯁꯤꯜꯂꯣꯟ
লোইনা	ꯂꯣꯢꯅꯥ
লোইপোত	ꯂꯣꯢꯄꯣꯠ
লোইবগা	ꯂꯣꯢꯕꯒꯥ
লোইবগী	ꯂꯣꯢꯕꯒꯤ
লোইবদা	ꯂꯣꯢꯕꯗꯥ
লোইবা	ꯂꯣꯢꯕꯥ
লোইবী	ꯂꯣꯢꯕꯤ
লোইরকপদনা	ꯂꯣꯢꯔꯛꯄꯗꯅꯥ
লোইরকপদা	ꯂꯣꯢꯔꯛꯄꯗꯥ
লোইরকপশিংদা	ꯂꯣꯢꯔꯛꯄꯁꯤꯡꯗꯥ
লোইরকপা	ꯂꯣꯢꯔꯛꯄꯥ
লোইরক্পদা	ꯂꯣꯢꯔꯛꯄꯗꯥ
লোইরক্লে	ꯂꯣꯢꯔꯛꯂꯦ
লোইরগদবা	ꯂꯣꯢꯔꯒꯗꯕꯥ
লোইরগনি	ꯂꯣꯢꯔꯒꯅꯤ
লোইরগা	ꯂꯣꯢꯔꯒꯥ
লোইরদুনা	ꯂꯣꯢꯔꯗꯨꯅꯥ
লোইরবদা	ꯂꯣꯢꯔꯕꯗꯥ
লোইরবদি	ꯂꯣꯢꯔꯕꯗꯤ
লোইরবনি	ꯂꯣꯢꯔꯕꯅꯤ
লোইরবনিনা	ꯂꯣꯢꯔꯕꯅꯤꯅꯥ
লোইরবরা	ꯂꯣꯢꯔꯕꯔꯥ
লোইরবশিংদনা	ꯂꯣꯢꯔꯕꯁꯤꯡꯗꯅꯥ
লোইরবসু	ꯂꯣꯢꯔꯕꯁꯨ
লোইরবা	ꯂꯣꯢꯔꯕꯥ
লোইরবোইরে	ꯂꯣꯢꯔꯕꯣꯢꯔꯦ
লোইরব্রো	ꯂꯣꯢꯔꯕ꯭ꯔꯣ
লোইরম্মু	ꯂꯣꯢꯔꯝꯃꯨ
লোইরম্লে	ꯂꯣꯢꯔꯝꯂꯦ
লোইরসি	ꯂꯣꯢꯔꯁꯤ
লোইরিবী	ꯂꯣꯢꯔꯤꯕꯤ
লোইরে	ꯂꯣꯢꯔꯦ
লোইরেদনা	ꯂꯣꯢꯔꯦꯗꯅꯥ
লোইরেদো	ꯂꯣꯢꯔꯦꯗꯣ
লোইরেনে	ꯂꯣꯢꯔꯦꯅꯦ
লোইলম	ꯂꯣꯢꯂꯝ
লোইশং	ꯂꯣꯢꯁꯪ
লোইশংনি	ꯂꯣꯢꯁꯪꯅꯤ
লোইশংশিং	ꯂꯣꯢꯁꯪꯁꯤꯡ
লোইশংশিংগী	ꯂꯣꯢꯁꯪꯁꯤꯡꯒꯤ
লোইশংশিংদসু	ꯂꯣꯢꯁꯪꯁꯤꯡꯗꯁꯨ
লোইশঙ	ꯂꯣꯢꯁꯪ
লোইশঙগী	ꯂꯣꯢꯁꯪꯒꯤ
লোইশঙদা	ꯂꯣꯢꯁꯪꯗꯥ
লোইশঙনা	ꯂꯣꯢꯁꯪꯅꯥ
লোইশঙশিং	ꯂꯣꯢꯁꯪꯁꯤꯡ
লোইশঙশিংগী	ꯂꯣꯢꯁꯪꯁꯤꯡꯒꯤ
লোইশঙশিংদা	ꯂꯣꯢꯁꯪꯁꯤꯡꯗꯥ
লোইশঙশিংদি	ꯂꯣꯢꯁꯪꯁꯤꯡꯗꯤ
লোইশঙশিংনি	ꯂꯣꯢꯁꯪꯁꯤꯡꯅꯤ
লোইশঙ্দা	ꯂꯣꯢꯁꯪꯗꯥ
লোইশিনখি	ꯂꯣꯢꯁꯤꯟꯈꯤ
লোইশিনখিদুনা	ꯂꯣꯢꯁꯤꯟꯈꯤꯗꯨꯅꯥ
লোইশিনখিবনি	ꯂꯣꯢꯁꯤꯟꯈꯤꯕꯅꯤ
লোইশিনখিবা	ꯂꯣꯢꯁꯤꯟꯈꯤꯕꯥ
লোইশিনখ্রবনি	ꯂꯣꯢꯁꯤꯟꯈ꯭ꯔꯕꯅꯤ
লোইশিনখ্রে	ꯂꯣꯢꯁꯤꯟꯈ꯭ꯔꯦ
লোইশিনগদগে	ꯂꯣꯢꯁꯤꯟꯒꯗꯒꯦ
লোইশিনগদবনি	ꯂꯣꯢꯁꯤꯟꯒꯕꯅꯤ
লোইশিনগদবা	ꯂꯣꯢꯁꯤꯟꯒꯗꯕꯥ
লোইশিনগনি	ꯂꯣꯢꯁꯤꯟꯒꯅꯤ
